"persona","cognome","nome","info","inizioMandato","fineMandato"
"http://dati.camera.it/ocd/persona.rdf/p10260","SAVIO","EMANUELA","Laurea in lettere e filosofia; insegnante.","19580605","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10270","SCARASCIA MUGNOZZA","CARLO","Laurea in giurisprudenza; avvocato.","19530617","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10270","SCARASCIA MUGNOZZA","CARLO","Laurea in giurisprudenza; avvocato.","19580606","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10280","SCARONGELLA","VITO","Pubblicista.","19580618","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10290","SCHIANO","PASQUALE","Laurea in giurisprudenza; avvocato.","19580605","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10300","SCHIRO'","GIUSEPPE","Laurea in giurisprudenza.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10310","SCIAUDONE","FRANCESCO","Laurea in giurisprudenza; militare.","19490527","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10310","SCIAUDONE","FRANCESCO","Laurea in giurisprudenza; militare.","19530627","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10330","SCIORILLI BORRELLI","RAFFAELE","Laurea in giurisprudenza; insegnante.","19530617","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10330","SCIORILLI BORRELLI","RAFFAELE","Laurea in giurisprudenza; insegnante.","19580618","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10350","SECRETO","GUIDO","Laurea in giurisprudenza; avvocato.","19530722","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10350","SECRETO","GUIDO","Laurea in giurisprudenza; avvocato.","19580605","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10360","SENSI","ANTONIO","Laurea in giurisprudenza; avvocato.","19530616","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10370","SERBANDINI","GIOVANNI","Laurea in lettere; giornalista.","19480428","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10390","SERONI","ADRIANO","Laurea in lettere; giornalista.","19580618","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10400","SFORZA","LEONARDANTONIO","Laurea in giurisprudenza; avvocato.","19580618","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10410","SILIPO","LUIGI","Laurea in lettere e filosofia; insegnante.","19480426","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10440","SILVESTRI","RENZO","Laurea in giurisprudenza; avvocato.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10440","SILVESTRI","RENZO","Laurea in giurisprudenza; avvocato.","19580603","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10450","SODANO","GIOVANNI","Agricoltore.","19480510","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10450","SODANO","GIOVANNI","Agricoltore.","19530617","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10450","SODANO","GIOVANNI","Agricoltore.","19580605","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10460","SORGI","TOMMASO","Laurea in lettere; insegnante.","19530617","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10460","SORGI","TOMMASO","Laurea in lettere; insegnante.","19580603","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10470","SPADAZZI","ODO","Costruttore.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10470","SPADAZZI","ODO","Costruttore.","19580605","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10490","SPECIALE","GIUSEPPE","Laurea in filosofia; giornalista.","19580601","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10510","STAGNO D'ALCONTRES","CARLO","Laurea in giurisprudenza e in scienze politiche; avvocato.","19480426","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10520","STORTI","BRUNO","Laurea in giurisprudenza; sindacalista.","19580603","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10530","STUANI","ACHILLE","Commerciante.","19480425","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10540","STUCCHI","GIOVANNI BATTISTA","Laurea in giurisprudenza; avvocato.","19530616","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10550","SULOTTO","EGIDIO","Disegnatore.","19580605","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10560","SURACI","PAOLO","Ferroviere.","19480426","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10580","TAROZZI","LEONILDO","Giornalista.","19480425","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10580","TAROZZI","LEONILDO","Giornalista.","19530618","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10600","TITOMANLIO","VITTORIA","Insegnante.","19480426","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10600","TITOMANLIO","VITTORIA","Insegnante.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10600","TITOMANLIO","VITTORIA","Insegnante.","19580603","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10610","TOGNONI","MAURO","Operaio.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10610","TOGNONI","MAURO","Operaio.","19580531","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10620","TOMMASI","ROMANO","Laurea in chimica e farmacia e in scienze agrarie; farmacista.","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10630","TOSATO","EGIDIO","Laurea in giurisprudenza; docente universitario.","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10630","TOSATO","EGIDIO","Laurea in giurisprudenza; docente universitario.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10640","TRABUCCHI","EMILIO","Laurea in medicina e chirurgia; medico chirurgo, docente universitario","19530616","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10650","TREMELLONI","ROBERTO","Laurea in scienze economiche e commerciali; docente universitario, pubblicista.","19480430","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10650","TREMELLONI","ROBERTO","Laurea in scienze economiche e commerciali; docente universitario, pubblicista.","19580618","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10660","TROMBETTA","MARIANO","Laurea in scienze economiche e commerciali.","19580606","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10680","TUDISCO","GIUSEPPE","Licenza media superiore; dirigente bancario.","19480426","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10700","TURCO","VINCENZO","Laurea in giurisprudenza; avvocato.","19480426","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10710","VALANDRO","GIGLIOLA","Laurea in lettere e filosofia; insegnante.","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10710","VALANDRO","GIGLIOLA","Laurea in lettere e filosofia; insegnante.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10740","VECCHIETTI","TULLIO","Laurea in scienze politiche; insegnante, pubblicista.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10740","VECCHIETTI","TULLIO","Laurea in scienze politiche; insegnante, pubblicista.","19580603","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10750","VECCHIO","STELLA","Insegnante.","19480425","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10760","VENEGONI","CARLO EUGENIO","Operaio.","19480429","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10760","VENEGONI","CARLO EUGENIO","Operaio.","19530616","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10760","VENEGONI","CARLO EUGENIO","Operaio.","19580618","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10770","VERONESI","GIUSEPPE","Laurea in ingegneria; ingegnere.","19480425","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10770","VERONESI","GIUSEPPE","Laurea in ingegneria; ingegnere.","19530616","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10770","VERONESI","GIUSEPPE","Laurea in ingegneria; ingegnere.","19580603","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10790","VILLANI","VITTORINO","Artigiano.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10820","VIVIANI","ARTURO","Laurea in giurisprudenza; avvocato.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10820","VIVIANI","ARTURO","Laurea in giurisprudenza; avvocato.","19580603","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10830","VIVIANI","LUCIANA","Laurea in lingue e letterature straniere; funzionario di partito.","19480426","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10830","VIVIANI","LUCIANA","Laurea in lingue e letterature straniere; funzionario di partito.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10830","VIVIANI","LUCIANA","Laurea in lingue e letterature straniere; funzionario di partito.","19580531","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10840","WALTER","RICCARDO","Calzolaio.","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10840","WALTER","RICCARDO","Calzolaio.","19530627","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10850","ZAMPONI","FULVIO","Operaio, funzionario di partito.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10870","ZANFAGNINI","UMBERTO","Laurea in giurisprudenza; avvocato.","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10880","ZAPPA","FRANCO","Laurea in giurisprudenza; avvocato.","19580601","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10890","ZERBI","TOMMASO","Laurea in scienze economiche e commerciali; docente universitario.","19480429","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10890","ZERBI","TOMMASO","Laurea in scienze economiche e commerciali; docente universitario.","19530616","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10910","MAROTTA","VINCENZO","Laurea in lettere; insegnante.","19580601","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10920","TRIMARCHI","MICHELANGELO","Laurea in giurisprudenza; avvocato.","19480426","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10930","AVOLIO","GIUSEPPE","Giornalista.","19580618","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10960","PASINI","RENZO","Laurea in lettere.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10970","ALBA","ENRICO","Laurea in lettere; pubblicista.","19591008","19630515"
"http://dati.camera.it/ocd/persona.rdf/p11010","GOZZI","RENATO","Laurea in giurisprudenza; avvocato.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p11050","CECATI","VITTORIO","Licenza media superiore; insegnante.","19580605","19630515"
"http://dati.camera.it/ocd/persona.rdf/p11060","FERRETTI","ALESSANDRO","Laurea in ingegneria; ingegnere.","19620529","19630515"
"http://dati.camera.it/ocd/persona.rdf/p11070","LECCISI","DOMENICO","Giornalista, sindacalista.","19530616","19580611"
"http://dati.camera.it/ocd/persona.rdf/p11070","LECCISI","DOMENICO","Giornalista, sindacalista.","19580605","19630515"
"http://dati.camera.it/ocd/persona.rdf/p11080","SCALIA","VITO","Laurea in giurisprudenza; sindacalista.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p11080","SCALIA","VITO","Laurea in giurisprudenza; sindacalista.","19580604","19630515"
"http://dati.camera.it/ocd/persona.rdf/p11090","BALDELLI","VINICIO","Laurea in lettere; insegnante.","19580605","19630515"
"http://dati.camera.it/ocd/persona.rdf/p1110","BOZZI","ALDO","Laurea in giurisprudenza; consigliere di Stato.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p1110","BOZZI","ALDO","Laurea in giurisprudenza; consigliere di Stato.","19580603","19630515"
"http://dati.camera.it/ocd/persona.rdf/p11110","DE PASCALIS","LUCIANO","Laurea in giurisprudenza; pubblicista.","19580606","19630515"
"http://dati.camera.it/ocd/persona.rdf/p11120","VIZZINI","CASIMIRO","Laurea in giurisprudenza e in scienze politiche e sociali; avvocato.","19580605","19630515"
"http://dati.camera.it/ocd/persona.rdf/p11130","DEL VESCOVO","MICHELE","Laurea in scienze politiche e sociali; insegnante, pubblicista.","19530618","19580611"
"http://dati.camera.it/ocd/persona.rdf/p11180","MARCHESI","UGO","Laurea in lettere; sindacalista.","19580606","19630515"
"http://dati.camera.it/ocd/persona.rdf/p11190","MARILLI","OTELLO","Laurea in scienze agrarie; docente universitario.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p11210","BELLONI","GIULIO ANDREA","Laurea in giurisprudenza; pubblicista.","19480510","19530624"
"http://dati.camera.it/ocd/persona.rdf/p11220","PAGLIUCA","SALVATORE","Laurea in giurisprudenza; avvocato.","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p11220","PAGLIUCA","SALVATORE","Laurea in giurisprudenza; avvocato.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p11230","GULLO","FAUSTO","Laurea in giurisprudenza; avvocato.","19480426","19530624"
"http://dati.camera.it/ocd/persona.rdf/p11230","GULLO","FAUSTO","Laurea in giurisprudenza; avvocato.","19530616","19580611"
"http://dati.camera.it/ocd/persona.rdf/p11230","GULLO","FAUSTO","Laurea in giurisprudenza; avvocato.","19580602","19630515"
"http://dati.camera.it/ocd/persona.rdf/p11240","LATORRE","GIUSEPPE","Operaio metallurgico.","19480425","19520524"
"http://dati.camera.it/ocd/persona.rdf/p11250","AGOSTA","MATTEO","Laurea in giurisprudenza e filosofia; avvocato.","19580604","19630515"
"http://dati.camera.it/ocd/persona.rdf/p11270","CERRETI","ALFONSO","Insegnante; funzionario pubblico.","19580605","19630515"
"http://dati.camera.it/ocd/persona.rdf/p11290","ANGELUCCI","MARIO","Operaio meccanico.","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p11290","ANGELUCCI","MARIO","Operaio meccanico.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p11290","ANGELUCCI","MARIO","Operaio meccanico.","19580601","19630515"
"http://dati.camera.it/ocd/persona.rdf/p11300","DE VITA","FRANCESCO","Laurea in scienze economiche e commerciali; funzionario pubblico.","19480427","19530624"
"http://dati.camera.it/ocd/persona.rdf/p11300","DE VITA","FRANCESCO","Laurea in scienze economiche e commerciali; funzionario pubblico.","19530622","19580611"
"http://dati.camera.it/ocd/persona.rdf/p11300","DE VITA","FRANCESCO","Laurea in scienze economiche e commerciali; funzionario pubblico.","19580605","19610602"
"http://dati.camera.it/ocd/persona.rdf/p11310","DE BIAGI","ENNIO","Licenza media superiore; geometra.","19530616","19580611"
"http://dati.camera.it/ocd/persona.rdf/p11320","CARPANO MAGLIOLI","ERNESTO","Laurea in giurisprudenza; avvocato.","19480429","19530624"
"http://dati.camera.it/ocd/persona.rdf/p11330","BENVENUTI","LODOVICO SFORZA","Laurea in giurisprudenza; avvocato.","19480425","19530624"
"http://dati.camera.it/ocd/persona.rdf/p11330","BENVENUTI","LODOVICO SFORZA","Laurea in giurisprudenza; avvocato.","19530616","19571001"
"http://dati.camera.it/ocd/persona.rdf/p11340","CORTESE","GUIDO","Laurea in giurisprudenza; avvocato, pubblicista.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p11340","CORTESE","GUIDO","Laurea in giurisprudenza; avvocato, pubblicista.","19580603","19630515"
"http://dati.camera.it/ocd/persona.rdf/p11350","CAPPA","PAOLO","Laurea in giurisprudenza; giornalista.","19530615","19560626"
"http://dati.camera.it/ocd/persona.rdf/p11380","NITTI","GIUSEPPE","Laurea in giurisprudenza; avvocato.","19480430","19530624"
"http://dati.camera.it/ocd/persona.rdf/p11390","D'ONOFRIO","EDOARDO","Operaio, artigiano.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p11390","D'ONOFRIO","EDOARDO","Operaio, artigiano.","19580603","19630515"
"http://dati.camera.it/ocd/persona.rdf/p11400","GIROLAMI","LEONE OSVALDO","Laurea in ingegneria; ingegnere.","19480424","19510712"
"http://dati.camera.it/ocd/persona.rdf/p11410","PALMIERI","LUIGI","Laurea in giurisprudenza.","19490620","19530624"
"http://dati.camera.it/ocd/persona.rdf/p11420","MONTERISI","VITO","Laurea in ingegneria; ingegnere, agricoltore.","19480427","19530624"
"http://dati.camera.it/ocd/persona.rdf/p11430","FARINI","CARLO","Giornalista, impiegato.","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p11430","FARINI","CARLO","Giornalista, impiegato.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p11440","TROISI","MICHELE","Laurea in scienze economiche e commerciali e giurisprudenza; docente universitario, pubblicista.","19480427","19530624"
"http://dati.camera.it/ocd/persona.rdf/p11440","TROISI","MICHELE","Laurea in scienze economiche e commerciali e giurisprudenza; docente universitario, pubblicista.","19530618","19580611"
"http://dati.camera.it/ocd/persona.rdf/p11440","TROISI","MICHELE","Laurea in scienze economiche e commerciali e giurisprudenza; docente universitario, pubblicista.","19580605","19611026"
"http://dati.camera.it/ocd/persona.rdf/p11450","DE MARTINO","CARMINE","Laurea in scienze economiche e commerciali; imprenditore, pubblicista.","19480427","19530624"
"http://dati.camera.it/ocd/persona.rdf/p11450","DE MARTINO","CARMINE","Laurea in scienze economiche e commerciali; imprenditore, pubblicista.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p11450","DE MARTINO","CARMINE","Laurea in scienze economiche e commerciali; imprenditore, pubblicista.","19580603","19630329"
"http://dati.camera.it/ocd/persona.rdf/p11460","FINA","BORTOLO EUGENIO","Agricoltore.","19480424","19530624"
"http://dati.camera.it/ocd/persona.rdf/p11460","FINA","BORTOLO EUGENIO","Agricoltore.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p11510","GITTI","SALVATORE ANGELO","Operaio, sindacalista.","19530616","19580611"
"http://dati.camera.it/ocd/persona.rdf/p11520","DUGONI","EUGENIO","Laurea in giurisprudenza e in scienze economiche e commerciali; dirigente di azienda.","19480425","19530624"
"http://dati.camera.it/ocd/persona.rdf/p11520","DUGONI","EUGENIO","Laurea in giurisprudenza e in scienze economiche e commerciali; dirigente di azienda.","19530616","19580121"
"http://dati.camera.it/ocd/persona.rdf/p11530","GUERRIERI","FILIPPO","Laurea in giurisprudenza; avvocato.","19480428","19530624"
"http://dati.camera.it/ocd/persona.rdf/p11530","GUERRIERI","FILIPPO","Laurea in giurisprudenza; avvocato.","19530615","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10480","SPALLONE","GIULIO",,"19480426","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10480","SPALLONE","GIULIO",,"19530617","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10480","SPALLONE","GIULIO",,"19580603","19630515"
"http://dati.camera.it/ocd/persona.rdf/p10800","VIOLA","ETTORE",,"19480426","19530624"
"http://dati.camera.it/ocd/persona.rdf/p10800","VIOLA","ETTORE",,"19530722","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10860","MARCHIONNI ZANCHI","RENATA",,"19530627","19580611"
"http://dati.camera.it/ocd/persona.rdf/p10900","ZUPPANTE","LUIGI",,"19570314","19580611"
"http://dati.camera.it/ocd/persona.rdf/p1000","BONOMI","PAOLO","Laurea in scienze economiche e commerciali; pubblicista.","19630507","19680604"
"http://dati.camera.it/ocd/persona.rdf/p1000","BONOMI","PAOLO","Laurea in scienze economiche e commerciali; pubblicista.","19680529","19720524"
"http://dati.camera.it/ocd/persona.rdf/p1000","BONOMI","PAOLO","Laurea in scienze economiche e commerciali; pubblicista.","19720519","19760704"
"http://dati.camera.it/ocd/persona.rdf/p1000","BONOMI","PAOLO","Laurea in scienze economiche e commerciali; pubblicista.","19760702","19790619"
"http://dati.camera.it/ocd/persona.rdf/p1000","BONOMI","PAOLO","Laurea in scienze economiche e commerciali; pubblicista.","19790613","19830711"
"http://dati.camera.it/ocd/persona.rdf/p10070","ROMANATO","GIUSEPPE","Laurea in lettere; insegnante.","19630509","19680604"
"http://dati.camera.it/ocd/persona.rdf/p10070","ROMANATO","GIUSEPPE","Laurea in lettere; insegnante.","19680528","19720524"
"http://dati.camera.it/ocd/persona.rdf/p100","ALIVERTI","GIANFRANCO","Licenza media superiore; sindacalista.","19720515","19760704"
"http://dati.camera.it/ocd/persona.rdf/p100","ALIVERTI","GIANFRANCO","Licenza media superiore; sindacalista.","19760630","19790619"
"http://dati.camera.it/ocd/persona.rdf/p100","ALIVERTI","GIANFRANCO","Licenza media superiore; sindacalista.","19790614","19830711"
"http://dati.camera.it/ocd/persona.rdf/p10100","ROSSI","PAOLO","Laurea in giurisprudenza; avvocato, docente universitario.","19630509","19680604"
"http://dati.camera.it/ocd/persona.rdf/p1010","BORGHI","LUIGI","Licenza media superiore; insegnante.","19630504","19680604"
"http://dati.camera.it/ocd/persona.rdf/p1010","BORGHI","LUIGI","Licenza media superiore; insegnante.","19680525","19720524"
"http://dati.camera.it/ocd/persona.rdf/p1010","BORGHI","LUIGI","Licenza media superiore; insegnante.","19720515","19760704"
"http://dati.camera.it/ocd/persona.rdf/p10110","ROSSI","PAOLO MARIO","Licenza media superiore; funzionario di partito.","19630505","19680604"
"http://dati.camera.it/ocd/persona.rdf/p10150","RUSSO","VINCENZO MARIO","Laureato in giurisprudenza; avvocato.","19630506","19680604"
"http://dati.camera.it/ocd/persona.rdf/p10160","SABATINI","ARMANDO","Operaio, sindacalista.","19630508","19680604"
"http://dati.camera.it/ocd/persona.rdf/p10180","SACCHI","GIUSEPPE","Sindacalista.","19630512","19680604"
"http://dati.camera.it/ocd/persona.rdf/p10180","SACCHI","GIUSEPPE","Sindacalista.","19680530","19720524"
"http://dati.camera.it/ocd/persona.rdf/p1020","BORRA","CARLO","Sindacalista.","19630509","19680604"
"http://dati.camera.it/ocd/persona.rdf/p1020","BORRA","CARLO","Sindacalista.","19691022","19720524"
"http://dati.camera.it/ocd/persona.rdf/p1020","BORRA","CARLO","Sindacalista.","19720520","19760704"
"http://dati.camera.it/ocd/persona.rdf/p10250","SARGENTINI","BRUNO","Laurea in giurisprudenza; avvocato.","19680529","19720524"
"http://dati.camera.it/ocd/persona.rdf/p10250","SARGENTINI","BRUNO","Laurea in giurisprudenza; avvocato.","19790314","19790619"
"http://dati.camera.it/ocd/persona.rdf/p10260","SAVIO","EMANUELA","Laurea in lettere e filosofia; insegnante.","19630509","19680604"
"http://dati.camera.it/ocd/persona.rdf/p10260","SAVIO","EMANUELA","Laurea in lettere e filosofia; insegnante.","19680602","19720222"
"http://dati.camera.it/ocd/persona.rdf/p10270","SCARASCIA MUGNOZZA","CARLO","Laurea in giurisprudenza; avvocato.","19630508","19680604"
"http://dati.camera.it/ocd/persona.rdf/p10270","SCARASCIA MUGNOZZA","CARLO","Laurea in giurisprudenza; avvocato.","19680529","19720321"
"http://dati.camera.it/ocd/persona.rdf/p1030","BORROMEO D'ADDA","GIOVANNI ANDREA","Laurea in giurisprudenza; industriale","19720515","19760704"
