"persona","cognome","nome","inizioMandato","fineMandato"
"http://dati.camera.it/ocd/persona.rdf/p200545","MAGLIOCCHETTI","BRUNO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200546","MAGLIOZZI","ERASMO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200548","MAGRIS","CLAUDIO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200549","MAIORCA","VINCENZO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200550","MAISANO GRASSI","GIUSEPPINA","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200553","MANARA","ELIA","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200553","MANARA","ELIA","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200557","MANCINO","NICOLA","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200557","MANCINO","NICOLA","19920405","19920729"
"http://dati.camera.it/ocd/persona.rdf/p200557","MANCINO","NICOLA","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200559","MANCONI","LUIGI","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200561","MANCUSO","CARMINE","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200561","MANCUSO","CARMINE","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200565","MANFROI","DONATO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200565","MANFROI","DONATO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200568","MANIERI","MARIA ROSARIA","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200568","MANIERI","MARIA ROSARIA","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200568","MANIERI","MARIA ROSARIA","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200570","MANIS","ADOLFO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200571","MANNA","LUIGI","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200572","MANTICA","ALFREDO LUIGI","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200577","MANZI","LUCIANO","19930916","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200577","MANZI","LUCIANO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200581","MARCHETTI","FAUSTO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200581","MARCHETTI","FAUSTO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200582","MARCHINI","CORINTO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200583","MARINELLI","FERDINANDO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200585","MARINI","CESARE","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200587","MARINUCCI","ELENA","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200587","MARINUCCI","ELENA","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200589","MARNIGA","VITTORIO","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200589","MARNIGA","VITTORIO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200593","MARTELLI","VALENTINO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200593","MARTELLI","VALENTINO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200595","MASIELLO","COSIMO ENNIO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200598","MASULLO","ALDO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200600","MAZZOLA","FRANCESCO","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200600","MAZZOLA","FRANCESCO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200604","MEDURI","RENATO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200604","MEDURI","RENATO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200609","MEO","VICENZO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200610","MERIGGI","LUIGI","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200610","MERIGGI","LUIGI","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200611","MERIGLIANO","LUCIANO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200613","MEROLLI","CARLO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200614","MESORACA","MAURIZIO","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200614","MESORACA","MAURIZIO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200616","MICELE","SILVANO MARIO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200620","MIGLIO","GIANFRANCO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200620","MIGLIO","GIANFRANCO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200624","MIGONE","GIAN GIACOMO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200624","MIGONE","GIAN GIACOMO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200628","MININNI JANNUZZI","GIUSEPPE","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200628","MININNI JANNUZZI","GIUSEPPE","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200629","MINUCCI","ADALBERTO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200630","MINUCCI","DARIA","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200633","MISSERVILLE","ROMANO","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200633","MISSERVILLE","ROMANO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200633","MISSERVILLE","ROMANO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200634","MODOLO","MARIA ANTONIA","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200636","MOLINARI","MAFALDA","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200638","MOLTISANTI","MARISA","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200638","MOLTISANTI","MARISA","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200638","MOLTISANTI","MARISA","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200643","MONTELEONE","ANTONINO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200645","MONTINI","WALTER","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200646","MONTRESORI","PIETRO","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200646","MONTRESORI","PIETRO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200649","MORANDO","ANTONIO ENRICO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200650","MORETTI","LUIGI","19920405","19920423"
"http://dati.camera.it/ocd/persona.rdf/p200652","MOSCHETTI","GIORGIO","19920807","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200654","MULAS","GIUSEPPE","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200657","MURATORE","ANTONIO","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200657","MURATORE","ANTONIO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200659","MURMURA","ANTONINO","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200659","MURMURA","ANTONINO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200661","NAPOLI","BRUNO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200663","NAPOLI","ROBERTO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200664","NATALI","LUIGI","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200668","NISTICO'","GIUSEPPE","19940415","19950704"
"http://dati.camera.it/ocd/persona.rdf/p200669","NOCCHI","VENANZIO","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200669","NOCCHI","VENANZIO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200672","ORLANDO","ANGELO ILARIO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200674","OSSICINI","ADRIANO","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200675","OTTAVIANI","ACHILLE","19920423","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200677","PACE","LODOVICO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200680","PAGANO","MARIA GRAZIA","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200680","PAGANO","MARIA GRAZIA","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200684","PAINI","GIANPAOLO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200684","PAINI","GIANPAOLO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200685","PAIRE","GIACOMO","19920423","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200686","PALOMBI","MASSIMO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200689","PALUMBO","ANIELLO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200692","PAPPALARDO","FERDINANDO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200695","PARISI","VITTORIO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200697","PAROLA","VITTORIO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200700","PASQUINO","GIANFRANCO","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200700","PASQUINO","GIANFRANCO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200704","PAVAN","ANGELO","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200704","PAVAN","ANGELO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200705","PECCHIOLI","UGO","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200705","PECCHIOLI","UGO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200709","PEDRIZZI","RICCARDO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200712","PELELLA","ENRICO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200712","PELELLA","ENRICO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200716","PELLEGRINO","GIOVANNI","19901212","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200716","PELLEGRINO","GIOVANNI","19920423","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200716","PELLEGRINO","GIOVANNI","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200718","PELLITTERI","GIOACCHINO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200723","PERIN","VALENTINO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200723","PERIN","VALENTINO","19940415","19960508"
"http://dati.camera.it/ocd/persona.rdf/p200724","PERINA","FRANCESCO","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200724","PERINA","FRANCESCO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200739","PICANO","ANGELO","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200739","PICANO","ANGELO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200740","PICCOLI","FLAMINIO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200742","PIERANI","TERZO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200745","PIERRI","LUIGI ROSARIO","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200745","PIERRI","LUIGI ROSARIO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200752","PINTO","MICHELE","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200752","PINTO","MICHELE","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200753","PISATI","CARLO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200754","PISCHEDDA","ANTONIO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200755","PISTOIA","FRANCESCO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200757","PIZZO","PIETRO CARLO MARIA","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200757","PIZZO","PIETRO CARLO MARIA","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200763","PONTONE","FRANCESCO","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200763","PONTONE","FRANCESCO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200768","POZZO","CESARE","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200768","POZZO","CESARE","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200772","PREIONI","MARCO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200779","PULLI","EMILIO","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200779","PULLI","EMILIO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200780","PUTIGNANO","NICOLA","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200780","PUTIGNANO","NICOLA","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200788","RAPISARDA","SANTI","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200793","REDI","DELIO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200796","RESTA","GIUSEPPE","19920423","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200797","REVIGLIO","FRANCO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200800","RICEVUTO","GIOVANNI","19870702","19920422"
"http://dati.camera.it/ocd/persona.rdf/p200800","RICEVUTO","GIOVANNI","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200804","RIVIERA","ARMANDO","19920405","19940414"
"http://dati.camera.it/ocd/persona.rdf/p200394","FOLLIERI","LUIGI","19960506","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200396","FOLLONI","GIAN GUIDO","19960430","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200404","FORCIERI","GIOVANNI LORENZO","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200404","FORCIERI","GIOVANNI LORENZO","20010518","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200414","FUSILLO","NICOLA","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200419","GAMBINI","SERGIO","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200426","GASPERINI","LUCIANO","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200428","GAWRONSKI","JAS","19960429","19991218"
"http://dati.camera.it/ocd/persona.rdf/p200432","GERMANA'","BASILIO","19960429","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200436","GIARETTA","PAOLO","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200436","GIARETTA","PAOLO","20010519","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200436","GIARETTA","PAOLO","20060418","20080428"
"http://dati.camera.it/ocd/persona.rdf/p200436","GIARETTA","PAOLO","20080422","20130314"
"http://dati.camera.it/ocd/persona.rdf/p200441","GIORGIANNI","ANGELO","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200444","GIOVANELLI","FAUSTO","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200444","GIOVANELLI","FAUSTO","20010515","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200457","GRECO","MARIO","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200457","GRECO","MARIO","20010519","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200463","GRUOSSO","VITO","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200463","GRUOSSO","VITO","20010517","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200466","GUALTIERI","LIBERO","19960426","19990215"
"http://dati.camera.it/ocd/persona.rdf/p200473","GUERZONI","LUCIANO","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200473","GUERZONI","LUCIANO","20010516","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200483","IULIANO","GIOVANNI","19960430","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200484","JACCHIA","ENRICO","19960506","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200487","LA LOGGIA","ENRICO","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200487","LA LOGGIA","ENRICO","20010521","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200492","LAGO","LUCIANO","19960423","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200497","LASAGNA","ROBERTO","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200500","LAURIA","MICHELE","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200500","LAURIA","MICHELE","20010526","20050517"
"http://dati.camera.it/ocd/persona.rdf/p200501","LAURIA","BALDASSARRE","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200504","LAURO","SALVATORE","19960430","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200504","LAURO","SALVATORE","20010517","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200506","LAVAGNINI","SEVERINO","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200506","LAVAGNINI","SEVERINO","20010518","20030311"
"http://dati.camera.it/ocd/persona.rdf/p200511","LEONE","GIOVANNI","19960509","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200511","LEONE","GIOVANNI","20010530","20011109"
"http://dati.camera.it/ocd/persona.rdf/p200516","LISI","ANTONIO","19960429","19990420"
"http://dati.camera.it/ocd/persona.rdf/p200517","LO CURZIO","GIUSEPPE","19960503","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200522","LOMBARDI SATRIANI","LUIGI MARIA","19960423","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200528","LORENZI","LUCIANO","19960429","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200531","LORETO","ROCCO VITO","19960430","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200534","LUBRANO DI RICCO","GIOVANNI","19960423","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200539","MACONI","LORIS GIUSEPPE","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200539","MACONI","LORIS GIUSEPPE","20010522","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200541","MAGGI","ERNESTO","19960506","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200542","MAGGIORE","GIUSEPPE","19960429","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200545","MAGLIOCCHETTI","BRUNO","19960422","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200547","MAGNALBO'","LUCIANO","19960429","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200547","MAGNALBO'","LUCIANO","20010515","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200553","MANARA","ELIA","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200554","MANCA","VINCENZO RUGGERO","19960506","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200557","MANCINO","NICOLA","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200557","MANCINO","NICOLA","20010517","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200557","MANCINO","NICOLA","20060420","20060724"
"http://dati.camera.it/ocd/persona.rdf/p200559","MANCONI","LUIGI","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200562","MANFREDI","LUIGI","19960423","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200562","MANFREDI","LUIGI","20010515","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200565","MANFROI","DONATO","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200568","MANIERI","MARIA ROSARIA","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200568","MANIERI","MARIA ROSARIA","20010524","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200570","MANIS","ADOLFO","19960427","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200572","MANTICA","ALFREDO LUIGI","19960423","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200572","MANTICA","ALFREDO LUIGI","20010514","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200572","MANTICA","ALFREDO LUIGI","20060419","20080428"
"http://dati.camera.it/ocd/persona.rdf/p200572","MANTICA","ALFREDO LUIGI","20080423","20130314"
"http://dati.camera.it/ocd/persona.rdf/p200574","MANZELLA","ANDREA","19990511","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200574","MANZELLA","ANDREA","20010517","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200574","MANZELLA","ANDREA","20060418","20080428"
"http://dati.camera.it/ocd/persona.rdf/p200577","MANZI","LUCIANO","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200581","MARCHETTI","FAUSTO","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200585","MARINI","CESARE","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200585","MARINI","CESARE","20010530","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200588","MARITATI","ALBERTO GAETANO","19990627","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200588","MARITATI","ALBERTO GAETANO","20010524","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200588","MARITATI","ALBERTO GAETANO","20060419","20060712"
"http://dati.camera.it/ocd/persona.rdf/p200588","MARITATI","ALBERTO GAETANO","20080423","20130314"
"http://dati.camera.it/ocd/persona.rdf/p200590","MARRI","ITALO","19960502","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200593","MARTELLI","VALENTINO","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200598","MASULLO","ALDO","19960427","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200604","MEDURI","RENATO","19960429","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200604","MEDURI","RENATO","20010519","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200605","MELE","GIORGIO","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200605","MELE","GIORGIO","20060419","20080428"
"http://dati.camera.it/ocd/persona.rdf/p200606","MELONI","FRANCO COSTANTINO","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200616","MICELE","SILVANO MARIO","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200620","MIGLIO","GIANFRANCO","19960503","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200624","MIGONE","GIAN GIACOMO","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200626","MINARDO","RICCARDO","19960503","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200626","MINARDO","RICCARDO","20010516","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200633","MISSERVILLE","ROMANO","19960427","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200640","MONTAGNA","TULLIO","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200641","MONTAGNINO","ANTONIO MICHELE","19960430","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200641","MONTAGNINO","ANTONIO MICHELE","20010526","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200643","MONTELEONE","ANTONINO","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200649","MORANDO","ANTONIO ENRICO","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200649","MORANDO","ANTONIO ENRICO","20010524","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200649","MORANDO","ANTONIO ENRICO","20060418","20080428"
"http://dati.camera.it/ocd/persona.rdf/p200649","MORANDO","ANTONIO ENRICO","20080422","20130314"
"http://dati.camera.it/ocd/persona.rdf/p200651","MORO","FRANCESCO","19960423","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200651","MORO","FRANCESCO","20010515","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200654","MULAS","GIUSEPPE","19960427","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200654","MULAS","GIUSEPPE","20010516","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200655","MUNDI","VITTORIO","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200656","MUNGARI","VINCENZO","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200658","MURINEDDU","GIOVANNI PIETRO","19960423","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200658","MURINEDDU","GIOVANNI PIETRO","20010518","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200661","NAPOLI","BRUNO","19960427","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200663","NAPOLI","ROBERTO","19960427","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200665","NAVA","DAVIDE","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200667","NIEDDU","GIANNI","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200667","NIEDDU","GIANNI","20010518","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200667","NIEDDU","GIANNI","20060414","20080428"
"http://dati.camera.it/ocd/persona.rdf/p200671","OCCHIPINTI","MARIO","19960430","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200674","OSSICINI","ADRIANO","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200677","PACE","LODOVICO","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200677","PACE","LODOVICO","20010518","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200680","PAGANO","MARIA GRAZIA","19960423","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200680","PAGANO","MARIA GRAZIA","20010518","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200687","PALOMBO","MARIO","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200687","PALOMBO","MARIO","20010516","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200689","PALUMBO","ANIELLO","19960427","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200689","PALUMBO","ANIELLO","20060724","20080428"
"http://dati.camera.it/ocd/persona.rdf/p200690","PAPINI","ANDREA","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200692","PAPPALARDO","FERDINANDO","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200693","PARDINI","ALESSANDRO","19960424","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200697","PAROLA","VITTORIO","19960427","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200698","PASQUALI","ADRIANA","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200699","PASQUINI","GIANCARLO","19960429","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200699","PASQUINI","GIANCARLO","20010521","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200703","PASTORE","ANDREA","19960429","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200703","PASTORE","ANDREA","20010518","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200703","PASTORE","ANDREA","20060419","20080428"
"http://dati.camera.it/ocd/persona.rdf/p200703","PASTORE","ANDREA","20080421","20130314"
"http://dati.camera.it/ocd/persona.rdf/p200709","PEDRIZZI","RICCARDO","19960426","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200709","PEDRIZZI","RICCARDO","20010518","20060427"
"http://dati.camera.it/ocd/persona.rdf/p200712","PELELLA","ENRICO","19960427","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200716","PELLEGRINO","GIOVANNI","19960506","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200717","PELLICINI","PIERO","19960427","20010529"
"http://dati.camera.it/ocd/persona.rdf/p200717","PELLICINI","PIERO","20010518","20060427"
